Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23,bank,commercial,embassy,government,hospital,industrial,park,paved,pharmacy,police,primary,school,secondary,supermarket,tower,unpaved
poland,406,0.21,0.27,0.24,0.0,0.0,9.59,10.15,0.0215,0.0435,0.0475,0.054333333,0.0215,0.0435,0.047833333,0.053833333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.0,0.0,121.0,4.0,121.0,0.0,659.0,353.0
poland,407,0.33,0.42,0.46,0.0,0.0,17.62,19.3,0.019833333,0.038166667,0.035166667,0.073166667,0.02,0.037666667,0.035333333,0.0735,8.0,0.0,0.0,0.0,4.0,1.0,0.0,128.0,16.0,2.0,191.0,12.0,220.0,0.0,765.0,124.0
poland,408,0.1,0.34,0.37,0.0,0.0,13.08,13.39,0.014166666999999999,0.040833333,0.046833333,0.065333333,0.013666667,0.041166667000000004,0.046,0.065666667,3.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,4.0,1.0,83.0,3.0,77.0,0.0,282.0,149.0
poland,409,0.26,0.06,0.06,0.0,0.0,7.87,8.56,0.015333333000000001,0.0355,0.051166667,0.06483333299999999,0.015,0.0355,0.051166667,0.065166667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,1.0,84.0,1.0,39.0,0.0,332.0,72.0
poland,410,0.23,0.38,0.41,0.0,0.0,17.23,18.88,0.009000000000000001,0.045,0.054666667,0.057999999999999996,0.0095,0.045333332999999996,0.0535,0.057999999999999996,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,167.0,5.0,181.0,0.0,410.0,143.0
poland,411,0.16,0.26,0.28,0.0,0.0,8.46,8.5,0.005166667,0.039,0.050333333,0.071833333,0.005166667,0.039166667,0.050166667000000005,0.072166667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,25.0,5.0,42.0,0.0,191.0,258.0
poland,412,0.13,0.24,0.22,0.0,0.0,10.87,10.45,0.004666667,0.054000000000000006,0.0475,0.060333332999999996,0.004,0.0545,0.047666667,0.060333332999999996,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,2.0,0.0,6.0,68.0,0.0,227.0,86.0
poland,413,0.19,0.0,0.0,0.0,0.0,13.4,12.24,0.018833333,0.0225,0.051,0.07400000000000001,0.019,0.0225,0.050833333,0.074333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,56.0,2.0,82.0,0.0,209.0,173.0
poland,2462,0.31,0.4,0.44,0.0,0.0,24.58,26.08,0.017666667,0.026833332999999997,0.053333333,0.069166667,0.017666667,0.026833332999999997,0.052833332999999996,0.069333333,44.0,0.0,0.0,0.0,1.0,0.0,0.0,456.0,36.0,2.0,207.0,9.0,161.0,0.0,207.0,47.0
poland,2463,0.42,0.37,0.4,0.53,0.51,17.02,16.34,0.016,0.039333333,0.047166667,0.064166667,0.015833333,0.0395,0.047333333,0.06433333299999999,20.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,13.0,2.0,86.0,21.0,14.0,0.0,110.0,9.0
poland,416,0.19,0.22,0.24,0.0,0.0,11.13,11.36,0.0065,0.047333333,0.038333333,0.074333333,0.006166667,0.047833333,0.039,0.073666667,4.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,4.0,4.0,0.0,5.0,168.0,0.0,127.0,109.0
poland,417,0.19,0.36,0.4,1.1,1.1,18.13,17.15,0.0068333330000000005,0.049333333,0.056166667,0.054333333,0.0075,0.049,0.056666667000000004,0.0535,9.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,9.0,2.0,10.0,6.0,113.0,0.0,246.0,93.0
poland,2466,0.59,0.51,0.56,0.73,0.79,29.13,30.02,0.010833333,0.029666667,0.047166667,0.079,0.010333333,0.03,0.046833333,0.078666667,36.0,1.0,1.0,0.0,3.0,0.0,0.0,304.0,36.0,3.0,356.0,66.0,229.0,0.0,326.0,56.0
poland,2467,0.56,0.37,0.33,0.0,0.0,18.03,18.91,0.003833333,0.034333333,0.061833333,0.066666667,0.003666667,0.034166667000000005,0.061666667,0.067166667,17.0,0.0,0.0,0.0,4.0,1.0,0.0,30.0,11.0,1.0,0.0,21.0,114.0,0.0,314.0,60.0
poland,2468,0.45,0.44,0.49,0.0,0.0,21.01,22.72,0.011333333000000001,0.036166667,0.059333332999999995,0.059833332999999995,0.011833333,0.036000000000000004,0.059000000000000004,0.059833332999999995,17.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,20.0,1.0,190.0,7.0,148.0,0.0,746.0,49.0
poland,2469,0.62,0.57,0.62,0.41,0.38,28.64,29.87,0.018166667,0.035833332999999995,0.061166667,0.051333332999999995,0.018333333,0.036000000000000004,0.061166667,0.051333332999999995,92.0,1.0,1.0,0.0,7.0,0.0,0.0,148.0,82.0,9.0,395.0,52.0,253.0,0.0,528.0,106.0
poland,2470,0.56,0.41,0.45,0.0,0.0,31.12,28.61,0.0165,0.042166667000000005,0.0485,0.059166667,0.016666667,0.042333333,0.048333333,0.059333332999999995,9.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,1.0,57.0,6.0,65.0,0.0,213.0,48.0
poland,2471,0.4,0.36,0.4,0.0,0.0,18.06,19.39,0.006,0.039,0.047666667,0.0745,0.006166667,0.038166667,0.048166667,0.074333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,36.0,0.0,12.0,0.0,88.0,12.0
poland,2472,0.46,0.39,0.42,0.0,0.0,31.0,32.46,0.0115,0.0375,0.054666667,0.063166667,0.010666667,0.0375,0.0545,0.06383333299999999,32.0,3.0,0.0,0.0,0.0,12.0,0.0,79.0,45.0,1.0,33.0,23.0,296.0,0.0,352.0,83.0
poland,2473,0.52,0.47,0.52,0.0,0.0,21.74,21.77,0.0025,0.037666667,0.057333333,0.068666667,0.002833333,0.037833333,0.0575,0.068333333,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2474.0,6.0,1.0,257.0,10.0,685.0,0.0,465.0,137.0
poland,2474,0.36,0.29,0.26,0.0,0.0,10.52,9.82,0.014166666999999999,0.044000000000000004,0.051,0.0575,0.013666667,0.044333332999999996,0.051166667,0.057666667000000005,7.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,10.0,0.0,17.0,2.0,50.0,0.0,111.0,10.0
poland,2475,0.42,0.4,0.44,0.59,0.55,25.99,26.74,0.024,0.0415,0.047,0.054000000000000006,0.023666667000000002,0.041666667000000004,0.047,0.054166667,13.0,0.0,1.0,0.0,1.0,1.0,0.0,260.0,37.0,2.0,116.0,6.0,259.0,0.0,506.0,83.0
poland,2476,0.28,0.15,0.14,0.0,0.0,7.23,7.21,0.011833333,0.046,0.051333332999999995,0.057333333,0.012333333,0.046333333,0.051166667,0.057,9.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,13.0,1.0,34.0,5.0,0.0,0.0,38.0,2.0
poland,2477,0.63,0.46,0.5,0.2,0.21,30.86,29.05,0.0355,0.017666667,0.0185,0.095333333,0.035,0.0175,0.0185,0.0955,10.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,11.0,0.0,242.0,8.0,0.0,0.0,193.0,27.0
poland,2478,0.48,0.44,0.48,0.0,0.0,22.29,22.24,0.0055,0.0405,0.060166667,0.060666667,0.0055,0.040333333,0.059666667,0.061333333,31.0,1.0,0.0,0.0,1.0,0.0,0.0,238.0,26.0,6.0,158.0,128.0,214.0,0.0,248.0,54.0
poland,2479,0.55,0.47,0.51,0.0,0.0,30.47,33.3,0.0035,0.033333333,0.072333333,0.057833333,0.0035,0.033166667000000004,0.072333333,0.057833333,7.0,0.0,0.0,0.0,0.0,1.0,0.0,279.0,6.0,1.0,63.0,1.0,283.0,0.0,136.0,25.0
poland,414,0.26,0.37,0.41,0.0,0.0,15.51,16.29,0.020666667,0.044666667,0.049333333,0.052333332999999996,0.021,0.0445,0.049333333,0.052166667,13.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,13.0,3.0,156.0,12.0,123.0,0.0,625.0,96.0
poland,415,0.29,0.39,0.43,0.64,0.61,13.38,14.71,0.005166667,0.037333332999999996,0.056333333,0.068333333,0.0048333329999999996,0.037666667,0.056166667,0.067833333,7.0,0.0,0.0,0.0,3.0,1.0,0.0,34.0,7.0,2.0,305.0,16.0,285.0,0.0,573.0,343.0
poland,2464,0.44,0.43,0.38,0.0,0.0,30.05,30.35,0.013666667,0.046666667,0.049333333,0.056833333,0.013166667,0.047,0.049666667000000005,0.056666667000000004,19.0,0.0,1.0,0.0,1.0,1.0,0.0,480.0,28.0,2.0,443.0,17.0,153.0,0.0,445.0,252.0
poland,2465,0.39,0.43,0.47,0.0,0.0,30.52,29.8,0.012833333,0.031166667000000002,0.027000000000000003,0.0955,0.0125,0.0315,0.027166667000000002,0.0955,25.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,20.0,0.0,148.0,11.0,143.0,0.0,506.0,327.0
poland,418,0.14,0.11,0.12,0.0,0.0,16.02,16.48,0.013333333000000001,0.0495,0.045833333,0.058333333,0.013333333000000001,0.049166667000000004,0.046,0.058166667000000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,2.0,163.0,9.0,162.0,0.0,566.0,309.0
poland,462,0.28,0.47,0.43,0.0,0.0,22.32,24.31,0.018833333,0.0355,0.0475,0.0645,0.018666666999999998,0.0355,0.047666667,0.064666667,22.0,0.0,0.0,0.0,3.0,0.0,0.0,2209.0,13.0,1.0,166.0,11.0,204.0,0.0,118.0,458.0
poland,463,0.57,0.63,0.57,0.22,0.23,24.38,26.2,0.009666667,0.041166667000000004,0.054333333,0.061833333,0.009833333,0.040999999999999995,0.053666667,0.061833333,34.0,0.0,2.0,0.0,5.0,0.0,0.0,155.0,34.0,3.0,414.0,35.0,214.0,0.0,272.0,91.0
poland,464,0.35,0.4,0.36,0.0,0.0,24.55,23.83,0.0058333330000000004,0.039333333,0.058833333,0.062666667,0.005166667,0.039666667,0.059333332999999995,0.0625,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,261.0,4.0,56.0,0.0,171.0,11.0
poland,419,0.25,0.02,0.02,0.0,0.0,10.85,10.94,0.013999999999999999,0.053666667,0.052000000000000005,0.047,0.0135,0.053833333,0.052666667,0.046833333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,6.0,43.0,1.0,96.0,0.0,270.0,71.0
poland,2601,0.16,0.36,0.39,0.0,0.0,18.41,19.7,0.011333333000000001,0.035833332999999995,0.0595,0.059833332999999995,0.011666667,0.035833332999999995,0.059166667,0.060166667,8.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,1.0,91.0,5.0,97.0,0.0,411.0,181.0
poland,2602,0.17,0.31,0.34,0.0,0.0,15.45,16.86,0.009333333000000001,0.047,0.05,0.0605,0.0085,0.046666667,0.0505,0.060666667,16.0,0.0,0.0,0.0,-1.0,0.0,0.0,16.0,15.0,3.0,99.0,17.0,58.0,0.0,263.0,62.0
poland,2603,0.01,0.15,0.13,0.0,0.0,10.42,10.58,0.013333333000000001,0.0445,0.051333332999999995,0.0575,0.013833333,0.044000000000000004,0.051333332999999995,0.057666667000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,6.0,4.0,62.0,0.0,88.0,155.0
poland,2604,0.18,0.32,0.29,0.0,0.0,7.57,6.9,0.010166666999999999,0.0415,0.052000000000000005,0.062666667,0.010333333,0.0415,0.0525,0.0625,2.0,0.0,0.0,0.0,4.0,0.0,0.0,114.0,9.0,2.0,246.0,10.0,448.0,0.0,1034.0,168.0
poland,2605,0.19,0.29,0.26,0.0,0.0,9.03,9.35,0.009000000000000001,0.045666667,0.044666667,0.067166667,0.009333333000000001,0.046,0.044666667,0.066833333,3.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,8.0,1.0,132.0,4.0,118.0,0.0,254.0,66.0
poland,2606,0.08,0.15,0.16,0.0,0.0,11.19,11.39,0.007166667,0.04,0.053166667,0.066333333,0.007166667,0.040333333,0.0535,0.065666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,2.0,191.0,0.0,53.0,0.0,273.0,61.0
poland,2607,0.27,0.32,0.35,0.0,0.0,16.31,16.85,0.010833333,0.0495,0.042666667,0.06333333299999999,0.011333333000000001,0.049333333,0.043,0.063,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,109.0,1.0,141.0,0.0,548.0,111.0
poland,2608,0.01,0.33,0.37,0.0,0.0,16.81,17.75,0.012333333,0.032666667,0.056333333,0.0655,0.012333333,0.032666667,0.0565,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,4.0,1.0,75.0,0.0,245.0,90.0
poland,2609,0.23,0.14,0.16,0.0,0.0,13.12,14.24,0.0058333330000000004,0.0425,0.054166667,0.064166667,0.006,0.042166667000000005,0.054166667,0.06383333299999999,6.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,11.0,3.0,173.0,4.0,51.0,0.0,220.0,98.0
poland,2610,0.33,0.45,0.49,0.0,0.0,25.95,25.41,0.0115,0.041333333,0.049166667000000004,0.064666667,0.0115,0.040833333,0.049166667000000004,0.064666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,25.0,0.0,109.0,5.0,22.0,0.0,185.0,2940.0
poland,2611,0.23,0.37,0.41,0.0,0.0,23.57,23.13,0.009000000000000001,0.045166667,0.045333332999999996,0.067,0.009166667,0.045333332999999996,0.0455,0.066666667,7.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,13.0,0.0,107.0,2.0,132.0,0.0,354.0,450.0
poland,2612,0.24,0.27,0.29,0.0,0.0,11.67,10.78,0.005166667,0.044000000000000004,0.058166667000000005,0.059333332999999995,0.005166667,0.043833332999999995,0.0585,0.059333332999999995,8.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,11.0,2.0,90.0,9.0,158.0,0.0,699.0,159.0
poland,2613,0.13,0.23,0.26,0.0,0.0,9.2,8.34,0.012666667,0.041666667000000004,0.048333333,0.063666667,0.0125,0.042166667000000005,0.0485,0.063666667,2.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,6.0,2.0,7.0,4.0,130.0,0.0,365.0,73.0
poland,601,0.14,0.39,0.42,0.0,0.0,13.81,13.42,0.02,0.035,0.0365,0.075,0.020333333000000002,0.034833333,0.0365,0.074833333,9.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,13.0,4.0,141.0,16.0,214.0,0.0,740.0,347.0
poland,602,0.21,0.37,0.4,0.0,0.0,10.16,10.19,0.015166667,0.036833332999999996,0.048666667000000004,0.066,0.015,0.036666667,0.048833333,0.066166667,26.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,43.0,2.0,27.0,18.0,502.0,0.0,324.0,236.0
poland,603,0.05,0.18,0.16,1.09,1.1,8.69,8.66,0.01,0.034,0.043333332999999995,0.07933333299999999,0.009333333000000001,0.0345,0.043166667,0.07983333299999999,3.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,5.0,3.0,37.0,7.0,150.0,0.0,533.0,181.0
poland,604,0.2,0.16,0.15,0.0,0.0,12.58,12.05,0.010166666999999999,0.040666667000000004,0.052000000000000005,0.0635,0.0105,0.040166667,0.051833332999999995,0.064166667,8.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,6.0,4.0,85.0,5.0,68.0,0.0,329.0,51.0
poland,605,0.08,0.2,0.22,0.0,0.0,12.91,12.27,0.012833333,0.031166667000000002,0.027333332999999998,0.095666667,0.012666667,0.0315,0.027000000000000003,0.0955,6.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,12.0,1.0,90.0,5.0,11.0,0.0,174.0,89.0
poland,606,0.13,0.16,0.14,0.0,0.0,9.82,10.42,0.0058333330000000004,0.039333333,0.050666667,0.071,0.006,0.039333333,0.049833333,0.0715,20.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,1.0,85.0,10.0,109.0,0.0,295.0,135.0
poland,607,0.19,0.26,0.23,0.0,0.0,11.54,12.44,0.015,0.0375,0.042333333,0.07200000000000001,0.015166667,0.037333332999999996,0.042666667,0.071333333,6.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,21.0,2.0,112.0,10.0,77.0,0.0,250.0,73.0
poland,608,0.17,0.24,0.22,0.0,0.0,7.97,8.44,0.010166666999999999,0.059333332999999995,0.038166667,0.059166667,0.0105,0.059333332999999995,0.0385,0.057999999999999996,4.0,0.0,0.0,0.0,3.0,0.0,0.0,54.0,14.0,3.0,176.0,8.0,177.0,0.0,222.0,38.0
poland,609,0.23,0.41,0.45,0.58,0.57,14.17,14.55,0.011000000000000001,0.035166667,0.0575,0.063,0.011000000000000001,0.035333333,0.057166667000000004,0.062666667,12.0,2.0,1.0,0.0,3.0,0.0,0.0,1164.0,42.0,6.0,212.0,37.0,667.0,0.0,815.0,232.0
poland,610,0.37,0.36,0.33,0.0,0.0,10.93,11.81,0.037000000000000005,0.027166667000000002,0.041166667000000004,0.061166667,0.037333332999999996,0.027333332999999998,0.040833333,0.061,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,1.0,78.0,7.0,121.0,0.0,269.0,7.0
poland,611,0.26,0.13,0.12,0.0,0.0,9.17,9.57,0.012666667,0.044000000000000004,0.043666667,0.066,0.012666667,0.044166667,0.043666667,0.066,8.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,27.0,1.0,98.0,14.0,188.0,0.0,327.0,943.0
poland,612,0.09,0.36,0.39,0.0,0.0,20.12,21.48,0.001166667,0.042,0.081166667,0.042166667000000005,0.001166667,0.042,0.081666667,0.041833333,6.0,0.0,0.0,0.0,3.0,1.0,0.0,35.0,10.0,2.0,0.0,15.0,201.0,0.0,132.0,65.0
poland,613,0.13,0.16,0.17,0.0,0.0,12.06,12.41,0.008,0.0385,0.056666667000000004,0.0635,0.008166666999999999,0.0385,0.056666667000000004,0.063166667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,3.0,133.0,0.0,164.0,40.0
poland,614,0.41,0.27,0.24,0.0,0.0,12.5,13.54,0.012,0.037166667,0.0435,0.074166667,0.011833333,0.036833332999999996,0.0435,0.0745,17.0,0.0,0.0,0.0,6.0,0.0,0.0,114.0,34.0,3.0,56.0,34.0,338.0,0.0,508.0,171.0
poland,615,0.2,0.27,0.3,0.0,0.0,12.75,12.92,0.013166667,0.0655,0.036333332999999995,0.051666667,0.013166667,0.065833333,0.036333332999999995,0.051166667,5.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,5.0,0.0,163.0,8.0,48.0,0.0,124.0,65.0
poland,616,0.29,0.27,0.3,1.07,1.07,7.18,7.6,0.016333333000000002,0.028999999999999998,0.047,0.074166667,0.016166667,0.029333333,0.0475,0.073833333,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,5.0,0.0,151.0,7.0,36.0,0.0,110.0,85.0
poland,617,0.41,0.56,0.61,0.31,0.29,23.38,25.17,0.005333333000000001,0.039,0.050333333,0.07200000000000001,0.005,0.039666667,0.050333333,0.071833333,12.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,31.0,1.0,56.0,7.0,165.0,0.0,194.0,184.0
poland,618,0.19,0.33,0.36,0.0,0.0,12.04,11.72,0.010333333,0.042666667,0.050333333,0.063166667,0.010333333,0.0425,0.050833333,0.063166667,10.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,14.0,0.0,67.0,13.0,73.0,0.0,348.0,94.0
poland,619,0.17,0.47,0.42,0.0,0.0,21.97,22.69,0.011000000000000001,0.048666667000000004,0.06433333299999999,0.042666667,0.010833333,0.048833333,0.0645,0.0425,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,2.0,16.0,11.0,91.0,0.0,197.0,78.0
poland,620,0.1,0.33,0.37,0.0,0.0,7.92,8.51,0.0095,0.047833333,0.057666667000000005,0.051333332999999995,0.009666667,0.048333333,0.057166667000000004,0.0515,12.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,22.0,4.0,162.0,13.0,164.0,0.0,896.0,473.0
poland,661,0.55,0.49,0.44,0.0,0.0,29.25,31.63,0.012833333,0.042,0.048333333,0.0635,0.012666667,0.042166667000000005,0.0485,0.0635,12.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,13.0,1.0,49.0,5.0,59.0,0.0,60.0,52.0
poland,662,0.46,0.53,0.48,0.62,0.65,24.49,23.0,0.0155,0.045,0.0495,0.057,0.015833333,0.045166667,0.049333333,0.056333333,14.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,25.0,3.0,60.0,10.0,129.0,0.0,113.0,148.0
poland,663,0.67,0.63,0.69,0.22,0.24,28.6,31.23,0.008166666999999999,0.048333333,0.034,0.076,0.008,0.048333333,0.034,0.0765,74.0,0.0,6.0,0.0,16.0,0.0,0.0,484.0,158.0,7.0,131.0,37.0,1027.0,0.0,458.0,218.0
poland,664,0.53,0.48,0.53,0.0,0.0,27.96,26.74,0.011833333,0.0555,0.0355,0.063666667,0.0115,0.055833333,0.0355,0.0635,30.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,36.0,2.0,126.0,28.0,28.0,0.0,42.0,190.0
poland,461,0.55,0.55,0.49,0.08,0.07,34.46,35.82,0.0068333330000000005,0.053,0.055833333,0.0505,0.007666666999999999,0.053333333,0.0555,0.050166667000000005,66.0,0.0,5.0,0.0,5.0,1.0,0.0,46.0,78.0,5.0,408.0,21.0,270.0,0.0,475.0,464.0
poland,2801,0.29,0.47,0.51,0.0,0.0,21.5,19.98,0.015833333,0.044666667,0.054333333,0.051833332999999995,0.0165,0.0445,0.054166667,0.0515,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,2.0,80.0,6.0,75.0,0.0,164.0,71.0
poland,2802,0.29,0.36,0.33,0.0,0.0,14.48,15.81,0.012833333,0.044000000000000004,0.044333332999999996,0.065666667,0.012833333,0.044000000000000004,0.043666667,0.066333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,7.0,0.0,50.0,0.0,292.0,31.0
poland,2803,0.22,0.26,0.28,0.0,0.0,9.16,9.85,0.0205,0.047833333,0.038666667,0.0595,0.021,0.0475,0.038666667,0.059333332999999995,5.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,7.0,3.0,0.0,11.0,119.0,0.0,257.0,63.0
poland,2804,0.18,0.39,0.35,0.0,0.0,17.75,19.28,0.011833333,0.0555,0.035666667,0.06383333299999999,0.012,0.055333333,0.036000000000000004,0.0635,3.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,1.0,16.0,2.0,142.0,0.0,357.0,13.0
poland,2805,0.33,0.35,0.31,0.0,0.0,8.6,9.14,0.0175,0.038666667,0.031,0.0795,0.016833333,0.039,0.031,0.0795,31.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,2.0,171.0,29.0,25.0,0.0,575.0,115.0
poland,2806,0.37,0.47,0.52,0.0,0.0,22.26,24.38,0.012,0.055833333,0.0355,0.06333333299999999,0.011666667,0.055333333,0.035666667,0.06383333299999999,6.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,13.0,1.0,80.0,2.0,70.0,0.0,188.0,138.0
poland,2807,0.28,0.3,0.27,0.0,0.0,12.82,13.5,0.042166667000000005,0.024,0.038333333,0.062166667,0.042166667000000005,0.024166667000000003,0.037833333,0.062666667,8.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,6.0,2.0,170.0,2.0,112.0,0.0,364.0,68.0
poland,2808,0.31,0.21,0.19,0.0,0.0,7.04,7.28,0.0065,0.035333333,0.0515,0.073333333,0.007166667,0.035,0.051,0.073666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,3.0,254.0,0.0,503.0,80.0
poland,2809,0.3,0.37,0.4,0.0,0.0,17.64,19.13,0.012333333,0.046833333,0.051,0.056333333,0.0125,0.046,0.051333332999999995,0.056833333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,31.0,0.0,90.0,0.0,207.0,28.0
poland,2810,0.31,0.57,0.63,0.0,0.0,22.9,23.74,0.017,0.031,0.04,0.079,0.017333333,0.030833332999999997,0.04,0.078333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,181.0,1.0,73.0,0.0,196.0,47.0
poland,2812,0.13,0.27,0.3,0.0,0.0,13.68,14.87,0.009166667,0.0445,0.048166667,0.0645,0.009166667,0.044000000000000004,0.048166667,0.0655,5.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,5.0,0.0,36.0,9.0,49.0,0.0,209.0,104.0
poland,2813,0.25,0.35,0.32,0.0,0.0,19.49,20.0,0.017666667,0.039666667,0.042,0.067333333,0.0175,0.04,0.041833333,0.067166667,3.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,1.0,67.0,6.0,78.0,0.0,174.0,72.0
poland,2814,0.3,0.45,0.4,0.52,0.54,29.09,31.13,0.025,0.025833332999999997,0.049833333,0.066166667,0.0245,0.026333332999999997,0.0495,0.066166667,9.0,0.0,0.0,0.0,3.0,2.0,0.0,77.0,15.0,4.0,300.0,10.0,149.0,0.0,1103.0,261.0
poland,2815,0.28,0.41,0.45,0.0,0.0,19.76,21.53,0.006999999999999999,0.039166667,0.061833333,0.0585,0.0068333330000000005,0.039333333,0.062,0.058166667000000005,16.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,11.0,3.0,79.0,7.0,215.0,0.0,412.0,62.0
poland,2816,0.21,0.33,0.36,0.0,0.0,7.72,7.8,0.009166667,0.034,0.043666667,0.079666667,0.009666667,0.033666667000000004,0.0435,0.079666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,190.0,4.0,37.0,0.0,256.0,63.0
poland,2817,0.3,0.3,0.33,0.0,0.0,9.35,9.55,0.015333333000000001,0.037166667,0.052000000000000005,0.061833333,0.015833333,0.037000000000000005,0.052666667,0.061333333,4.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,5.0,2.0,294.0,14.0,47.0,0.0,467.0,153.0
poland,2818,0.22,0.58,0.64,0.0,0.0,22.6,21.99,0.010833333,0.044166667,0.054166667,0.057333333,0.011166667,0.0445,0.053833333,0.056833333,4.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,53.0,6.0,58.0,0.0,151.0,141.0
poland,2819,0.29,0.23,0.2,0.0,0.0,5.24,5.48,0.0055,0.033333333,0.055333333,0.072666667,0.0055,0.033833333,0.054833333,0.0725,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,35.0,1.0,30.0,0.0,110.0,52.0
poland,801,0.35,0.44,0.48,0.12,0.12,26.82,24.31,0.006999999999999999,0.031333333,0.039,0.089333333,0.006333333000000001,0.030833332999999997,0.0395,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,1.0,27.0,1.0,141.0,0.0,508.0,142.0
poland,802,0.3,0.45,0.5,0.0,0.0,22.66,23.06,0.022833332999999997,0.0335,0.0435,0.0665,0.022833332999999997,0.033666667000000004,0.043333332999999995,0.0665,13.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,15.0,2.0,142.0,11.0,162.0,0.0,546.0,71.0
