codmun,latitude,longitude,county,country
12003,17.91901543,-100.6077339,Ajuchitlán del Progreso,mexico
12011,17.33282224,-100.3420678,Atoyac de Álvarez,mexico
12014,17.09654177,-100.4271173,Benito Juárez,mexico
12016,18.28302622,-101.6494419,Coahuayutla de José María Izazaga,mexico
12057,17.40594413,-100.7443642,Técpan de Galeana,mexico
12064,18.42802213,-100.4350264,Tlalchapa,mexico
12073,18.34492682,-101.2182267,Zirándaro,mexico
12068,18.01665921,-101.8549511,La Unión de Isidoro Montes de Oca,mexico
12037,18.46344984,-99.76559193,Ixcateopan de Cuauhtémoc,mexico
12047,18.54466422,-99.86921918,Pedro Ascencio Alquisiras,mexico
12060,18.64884153,-99.67176063,Tetipac,mexico
12055,18.52004079,-99.59744023,Taxco de Alarcón,mexico
12015,18.46156986,-99.42073337,Buenavista de Cuéllar,mexico
12001,16.95720934,-99.71429581,Acapulco de Juárez,mexico
12017,18.13229581,-99.71366374,Cocula,mexico
12029,17.39083353,-99.69744739,Chilpancingo de los Bravo,mexico
12042,17.83249918,-99.35757156,Mártir de Cuilapan,mexico
12059,18.1009988,-99.46939369,Tepecoacuilco de Trujano,mexico
12005,17.64223532,-98.51056918,Huamuxtitlán,mexico
12012,16.95727114,-99.06753636,Ayutla de los Libres,mexico
12036,16.80173828,-98.49328449,Igualapa,mexico
12052,16.87635772,-98.7510769,San Luis Acatlán,mexico
12071,16.86942692,-98.15726884,Xochistlahuaca,mexico
12076,17.17481643,-98.9760335,Acatepec,mexico
12081,17.04710314,-98.63787709,Iliatenco,mexico
12004,17.37589907,-98.36610731,Alcozauca de Guerrero,mexico
12007,18.25261897,-100.1987864,Arcelia,mexico
12027,18.65981605,-100.6179164,Cutzamala de Pinzón,mexico
12022,18.08179439,-100.9299064,Coyuca de Catalán,mexico
12050,18.34562443,-100.6114725,Pungarabato,mexico
12079,17.44263449,-98.99594006,José Joaquín de Herrera,mexico
12002,17.75227333,-98.95137274,Ahuacuotzingo,mexico
12054,17.83981016,-100.3182452,San Miguel Totolapan,mexico
12067,18.28028523,-100.4533307,Tlapehuala,mexico
12049,18.70423233,-99.60783004,Pilcaya,mexico
12038,17.82009816,-101.43418,Zihuatanejo de Azueta,mexico
12044,17.33684138,-99.37059791,Mochitlán,mexico
12021,17.14254863,-100.0589688,Coyuca de Benítez,mexico
12024,17.73829138,-98.6712625,Cualác,mexico
12030,16.69293166,-99.13421993,Florencio Villarreal,mexico
12033,17.8121633,-98.54709158,Huamuxtitlán,mexico
13035,20.25781407,-98.34292258,Metepec,mexico
13008,19.72290463,-98.4470011,Apan,mexico
13001,20.20642357,-98.44034804,Acatlán,mexico
13002,20.15984947,-98.19840394,Acaxochitlán,mexico
13004,20.36156659,-98.36937564,Agua Blanca de Iturbide,mexico
13006,20.40709358,-99.40540381,Alfajayucan,mexico
13011,21.02731012,-98.36355276,Terrenos del Lote  Vinazco,mexico
13014,20.90605589,-98.54849083,Calnali,mexico
13015,20.59916867,-99.06019562,Cardonal,mexico
13018,21.12843769,-98.94967145,Chapulhuacán,mexico
13022,20.03214442,-98.6439346,Epazoyucan,mexico
13025,21.03825624,-98.24714397,Huautla,mexico
13027,20.51415864,-98.06408679,Huehuetla,mexico
13028,21.1272351,-98.45171616,Huejutla de Reyes,mexico
13031,20.96995759,-99.14721861,La Misión,mexico
13032,21.14847884,-98.52757247,Jaltocán,mexico
13033,20.83158128,-98.83574779,Juárez Hidalgo,mexico
13036,20.52379329,-98.60528533,San Agustín Metzquititlán,mexico
13039,20.14035542,-98.65883191,Mineral del Monte,mexico
13042,20.86438844,-98.77641598,Molango de Escamilla,mexico
13043,20.78647347,-99.17541269,Nicolás Flores,mexico
13045,20.17374554,-98.62196472,Omitlán de Juárez,mexico
13047,20.99976316,-99.31541272,Pacula,mexico
13049,21.23448815,-98.98883303,Pisaflores,mexico
13051,20.05865871,-98.72017324,Mineral de la Reforma,mexico
13053,20.46851621,-98.19105243,San Bartolo Tutotepec,mexico
13056,20.03565103,-98.39277665,Santiago Tulantepec de Lugo Guerrero,mexico
13068,20.77878539,-98.54418537,Tianguistengo,mexico
13071,20.86659296,-98.97238929,Tlahuiltepa,mexico
13073,21.03183491,-98.64818253,Tlanchinol,mexico
13078,20.85785711,-98.28808963,Xochiatipan,mexico
13079,20.79490401,-98.63957886,Xochicoatlán,mexico
13081,20.65074739,-98.58672605,Zacualtipán de Ángeles,mexico
13072,19.83519921,-98.58693202,Tlanalapa,mexico
13059,20.53926327,-99.63243188,Tecozautla,mexico
13020,20.74140854,-98.88033469,Eloxochitlán,mexico
13037,20.56544656,-98.80965292,Metztitlán,mexico
13029,20.38381712,-99.68073434,Huichapan,mexico
13083,19.9231304,-98.67233409,Zempoala,mexico
13075,19.95495587,-98.92335202,Tolcayuca,mexico
13066,19.91282247,-98.80336447,Villa de Tezontepec,mexico
13041,20.22385342,-99.18072622,Mixquiahuala de Juárez,mexico
13067,20.17886959,-99.29328099,Tezontepec de Aldama,mexico
13070,20.13155372,-99.21906889,Tlahuelilpan,mexico
13074,20.09620421,-99.23099148,Tlaxcoapan,mexico
13017,20.26368581,-99.47164753,Chapantongo,mexico
13076,20.06412923,-99.3767425,Tula de Allende,mexico
13064,20.19422037,-99.39870443,Tepetitlán,mexico
13009,20.21714615,-98.88257553,El Arenal,mexico
13019,20.32431946,-99.25513105,Chilcuautla,mexico
13023,20.23527925,-99.08028489,Francisco I. Madero,mexico
13050,20.31433293,-99.17815488,Progreso de Obregón,mexico
13054,20.3047487,-99.04786106,San Salvador,mexico
13082,19.99260551,-98.85530217,Zapotlán de Juárez,mexico
13065,20.114407,-99.15182643,Tetepango,mexico
13077,20.12360121,-98.35093969,Tulancingo de Bravo,mexico
13003,20.31454678,-98.88969144,Actopan,mexico
13012,20.35483987,-98.67648798,Atotonilco el Grande,mexico
13030,20.53251507,-99.20132324,Ixmiquilpan,mexico
13034,20.96215421,-98.72330956,Lolotla,mexico
13040,21.07096295,-99.07051198,La Misión,mexico
13046,21.26033398,-98.58167516,San Felipe Orizatlán,mexico
13055,20.41237062,-98.98285335,Santiago de Anaya,mexico
13080,20.91624987,-98.38351714,Yahualica,mexico
13021,19.65929692,-98.60027246,Emiliano Zapata,mexico
13061,19.81553973,-98.49478529,Tepeapulco,mexico
13052,20.09557477,-98.94003559,San Agustín Tlaxiaca,mexico
13044,20.23298851,-99.67268404,Nopala de Villagrán,mexico
13013,19.97344548,-99.23137642,Atotonilco de Tula,mexico
13048,20.10208401,-98.78223052,Pachuca de Soto,mexico
13005,20.11982645,-99.07802825,Ajacuba,mexico
13007,19.74162226,-98.32707468,Almoloya,mexico
13016,19.98430844,-98.28166824,Cuautepec de Hinojosa,mexico
13024,20.22590705,-98.54312562,Huasca de Ocampo,mexico
13026,20.99749554,-98.48913491,Huazalingo,mexico
13038,20.22304183,-98.75356021,Mineral del Chico,mexico
13057,19.98760321,-98.49546087,Singuilucan,mexico
13058,20.54233973,-99.37583088,Tasquillo,mexico
13060,20.34335814,-98.21083288,Tenango de Doria,mexico
13062,21.06143031,-98.83294325,Tepehuacán de Guerrero,mexico
13084,20.75287884,-99.36572672,Zimapán,mexico
13069,19.85252666,-98.96118415,Tizayuca,mexico
13063,19.90266681,-99.36350111,Tepeji del Río de Ocampo,mexico
13010,20.05474564,-99.22137492,Atitalaquia,mexico
14001,20.7700527,-102.9091588,Acatic,mexico
14002,20.42849351,-103.6088457,Acatlán de Juárez,mexico
14003,20.7114665,-103.9353619,Ahualulco de Mercado,mexico
14004,19.99994646,-103.6225835,Amacueca,mexico
14005,20.84998982,-103.7172519,El Arenal,mexico
14006,20.5416639,-104.0805433,Ameca,mexico
14007,20.80910293,-104.0067784,San Juanito de Escobedo,mexico
14008,20.76643742,-102.3006184,Arandas,mexico
14009,20.75497256,-103.6790141,El Arenal,mexico
14010,20.17295242,-103.7316537,Atemajac de Brizuela,mexico
14011,20.31807551,-104.2739249,Atengo,mexico
14012,20.33673411,-104.5506741,Atenguillo,mexico
14013,20.54756608,-102.5396146,Atotonilco el Alto,mexico
14014,19.99643921,-103.4704691,Atoyac,mexico
14015,19.74346644,-104.3121564,Autlán de Navarro,mexico
14016,20.48882101,-102.3429278,Ayotlán,mexico
14017,20.05025735,-104.4348227,Ayutla,mexico
14018,20.36382714,-102.5232997,Atotonilco el Alto,mexico
14019,21.87465371,-103.9204759,Bolaños,mexico
14020,20.34240326,-105.4065665,Cabo Corrientes,mexico
14021,19.60294869,-104.4701611,Casimiro Castillo,mexico
14022,19.27737715,-104.6149475,Cihuatlán,mexico
14023,19.71077367,-103.5103369,Zapotlán el Grande,mexico
14024,20.39035318,-103.8244592,Cocula,mexico
14025,22.09170961,-103.2872011,Colotlán,mexico
14026,19.98241522,-103.236428,Concepción de Buenos Aires,mexico
14027,19.43563169,-104.311053,Cuautitlán de García Barragán,mexico
14028,20.19299644,-104.5098565,Cuautla,mexico
14029,20.95240229,-103.0287168,Cuquío,mexico
14030,20.25986033,-103.1879112,Chapala,mexico
14031,21.72991944,-103.6599475,Chimaltitán,mexico
14032,20.08228397,-103.8801849,Chiquilistlán,mexico
14033,20.44789177,-102.1677902,Degollado,mexico
14034,19.91241507,-104.0816221,Ejutla,mexico
14035,21.55570522,-102.1914798,Encarnación de Díaz,mexico
14036,20.74360686,-104.123768,San Marcos,mexico
14037,19.80105574,-104.1951248,El Grullo,mexico
14038,20.67890612,-104.4215643,Guachinango,mexico
14039,20.67597105,-103.3358072,Guadalajara,mexico
14040,21.05746433,-104.0754075,Hostotipaquillo,mexico
14041,22.31855027,-103.2339852,Huejúcar,mexico
14042,22.58370015,-103.9162128,Huejuquilla el Alto,mexico
14043,19.51473373,-104.8631137,null,mexico
14044,20.3916422,-103.2073764,Ixtlahuacán de los Membrillos,mexico
14045,20.89856092,-103.2278117,Ixtlahuacán del Río,mexico
14046,21.19166622,-102.4893397,Jalostotitlán,mexico
14047,20.28013081,-102.6856745,Jamay,mexico
14048,20.63546774,-102.1198652,Jesús María,mexico
14049,19.3295189,-102.8810925,Jilotlán de los Dolores,mexico
14050,20.31451142,-103.4171813,Jocotepec,mexico
14051,20.48171971,-103.1352113,Juanacatlán,mexico
14052,20.05424235,-104.0366571,Juchitlán,mexico
14053,21.49401266,-101.8796566,Lagos de Moreno,mexico
14054,19.84079338,-104.1003184,El Limón,mexico
14055,20.90825221,-104.0307698,Magdalena,mexico
14056,19.52919475,-102.8386562,Santa María del Oro,mexico
14057,20.02151145,-103.1078372,La Manzanilla de la Paz,mexico
14058,20.57894589,-104.81406,Mascota,mexico
14059,19.89423914,-103.072534,Mazamitla,mexico
14060,21.26385325,-102.7535341,Mexticacán,mexico
14061,22.22244116,-103.9944275,Mezquitic,mexico
14062,20.50891275,-104.452918,Mixtlán,mexico
14063,20.39744147,-102.7240506,Ocotlán,mexico
14064,21.81083021,-101.7151166,Ojuelos de Jalisco,mexico
14065,19.14655026,-103.3818619,Pihuamo,mexico
14066,20.27021538,-102.8947191,Poncitlán,mexico
14067,20.69786178,-105.1491434,Puerto Vallarta,mexico
14068,19.80719022,-104.7228426,Villa Purificación,mexico
14069,19.80453814,-102.8682414,Quitupan,mexico
14070,20.53902526,-103.2454573,El Salto,mexico
14071,21.04787905,-103.5001484,San Cristóbal de la Barranca,mexico
14072,20.97012189,-102.023458,San Diego de Alejandría,mexico
14073,21.26969603,-102.2943526,San Juan de los Lagos,mexico
14074,20.99766134,-102.1634755,San Julián,mexico
14075,20.82468888,-104.2320496,San Marcos,mexico
14076,21.59589296,-103.7850122,San Martín de Bolaños,mexico
14077,20.44992064,-103.9051365,San Martín Hidalgo,mexico
14078,20.99259447,-102.3796422,San Miguel el Alto,mexico
14079,19.85645666,-103.4171853,Gómez Farías,mexico
14080,20.85245301,-104.8261233,San Sebastián del Oeste,mexico
14081,22.19330689,-103.181281,Santa María de los Ángeles,mexico
14082,19.86176203,-103.5946439,Sayula,mexico
14083,20.60742028,-103.6821936,Tala,mexico
14084,20.29944406,-104.9534806,Talpa de Allende,mexico
14085,19.6874747,-103.1792876,Tamazula de Gordiano,mexico
14086,19.94823865,-103.7654714,Tapalpa,mexico
14087,19.2252978,-103.192531,Tecalitlán,mexico
14088,20.25922375,-104.0241829,Tecolotlán,mexico
14089,20.09243219,-103.5752624,Techaluta de Montenegro,mexico
14090,20.14688817,-104.1655294,Unión de Tula,mexico
14091,21.48035762,-102.5544777,Teocaltiche,mexico
14092,20.10871232,-103.3471464,Teocuitatlán de Corona,mexico
14093,20.81484228,-102.7208429,Tepatitlán de Morelos,mexico
14094,21.11246072,-103.7809619,Tequila,mexico
14095,20.67925845,-103.8323882,Teuchitlán,mexico
14096,20.11962202,-103.0710725,Tizapán el Alto,mexico
14097,20.47869601,-103.4173673,Tlajomulco de Zúñiga,mexico
14098,20.59139873,-103.3478285,San Pedro Tlaquepaque,mexico
14099,19.55288984,-103.9305674,Tolimán,mexico
14100,19.97952464,-105.1647453,Tomatlán,mexico
14101,20.6200531,-103.2143447,Tonalá,mexico
14102,19.84789868,-103.9501799,Tonaya,mexico
14103,19.43210152,-103.5350894,Cuauhtémoc,mexico
14104,21.95891053,-103.4785742,Totatiche,mexico
14105,20.54872807,-102.7487185,Atotonilco el Alto,mexico
14106,19.68122188,-104.0331604,Tuxcacuesco,mexico
14107,20.14689801,-103.2420362,Tuxcueca,mexico
14108,19.47902982,-103.4572644,Tuxpan,mexico
14109,21.15467802,-101.9971832,Unión de San Antonio,mexico
14110,19.99286929,-104.2557182,Tenamaxtlán,mexico
14111,21.04651516,-102.6509561,Valle de Guadalupe,mexico
14112,19.83517391,-102.9726177,Quitupan,mexico
14113,19.70991138,-103.7389065,San Gabriel,mexico
14114,20.38964587,-103.7088569,Villa Corona,mexico
14115,22.02878092,-103.6866622,Villa Guerrero,mexico
14116,21.66771587,-102.5935932,Villa Hidalgo,mexico
14117,21.15982261,-102.7012285,Cañadas de Obregón,mexico
14118,21.13793647,-102.9336608,Yahualica de González Gallo,mexico
14119,20.23551778,-103.5680598,Zacoalco de Torres,mexico
14120,20.79489516,-103.4941838,Zapopan,mexico
14121,19.62160546,-103.3457808,Zapotiltic,mexico
14122,19.51557281,-103.7583372,Tolimán,mexico
14123,20.46086375,-102.924974,Zapotlán del Rey,mexico
14124,20.63604757,-103.0488367,Zapotlanejo,mexico
14125,20.76460748,-102.5064047,San Ignacio Cerro Gordo,mexico
15003,20.11567647,-99.83334661,Aculco,mexico
15006,19.15877979,-99.49187299,Almoloya del Río,mexico
15001,19.97294169,-99.87153026,Acambay de Ruíz Castañeda,mexico
15012,19.17554556,-99.49997516,Atizapán,mexico
15004,18.83295887,-99.86679554,Almoloya de Alquisiras,mexico
15005,19.40557829,-99.82945449,Almoloya de Juárez,mexico
15007,19.25093148,-99.9883932,Amanalco,mexico
15008,18.70299252,-100.2668015,Amatepec,mexico
15014,19.80995701,-99.84600838,Atlacomulco,mexico
15018,19.16552959,-99.64326716,Calimaya,mexico
15019,19.20982606,-99.4605509,Capulhuac,mexico
15021,18.94632812,-99.79825694,Coatepec Harinas,mexico
15026,19.82575535,-99.55093911,Chapa de Mota,mexico
15027,19.20650584,-99.55045368,Chapultepec,mexico
15032,19.31644198,-100.1848436,Villa de Allende,mexico
15042,19.58969,-99.8069236,Ixtlahuaca,mexico
15043,19.16524522,-99.35927063,Xalatlaco,mexico
15038,19.55424328,-99.44037608,Jilotzingo,mexico
15040,18.85069655,-99.6908411,Ixtapan de la Sal,mexico
15041,19.25742638,-100.2778499,Ixtapan del Oro,mexico
15052,18.88191804,-99.48564245,Malinalco,mexico
15054,19.24738923,-99.5882601,Metepec,mexico
15055,19.21124747,-99.5840224,Mexicaltzingo,mexico
15062,19.25951521,-99.40628255,Ocoyoacac,mexico
15045,20.01910288,-99.5965693,Jilotepec,mexico
15046,19.50604721,-99.39043697,Jilotzingo,mexico
15047,19.58603723,-99.64160352,Jiquipilco,mexico
15048,19.71723606,-99.82348787,Jocotitlán,mexico
15049,19.06756697,-99.51448152,Joquicingo,mexico
15051,19.34508056,-99.47485698,Lerma,mexico
15066,19.10803006,-100.3189472,Otzoloapan,mexico
15067,19.45063882,-99.52728858,Otzolotepec,mexico
15071,20.22407791,-99.8316784,Polotitlán,mexico
15056,19.74343803,-99.6417699,Morelos,mexico
15060,19.62497302,-99.39174975,Nicolás Romero,mexico
15063,19.0092341,-99.39641629,Ocuilan,mexico
15064,19.7988158,-100.0754905,El Oro,mexico
15072,19.13887782,-99.56707433,Rayón,mexico
15073,19.16887714,-99.5512837,San Antonio la Isla,mexico
15074,19.65321704,-99.98252335,San Felipe del Progreso,mexico
15076,19.26567172,-99.53962744,San Mateo Atenco,mexico
15077,18.98005482,-100.0368717,Temascaltepec,mexico
15078,19.17968795,-100.2998129,Santo Tomás,mexico
15079,20.05180535,-99.51387438,Soyaniquilpan de Juárez,mexico
15080,18.73462102,-99.98920338,Sultepec,mexico
15082,18.87379724,-100.2130913,Tejupilco,mexico
15085,19.92125743,-100.0370049,Temascalcingo,mexico
15086,19.08136234,-99.99659478,Temascaltepec,mexico
15098,19.129644,-99.5064291,Texcalyacac,mexico
15087,19.4849558,-99.60246824,Temoaya,mexico
15088,18.96701985,-99.56922026,Tenancingo,mexico
15090,19.08166441,-99.62926095,Tenango del Valle,mexico
15095,19.72521313,-99.30619368,Tepotzotlán,mexico
15097,18.93956431,-99.93929855,Texcaltitlán,mexico
15105,18.54448263,-100.2570832,Tlatlaya,mexico
15101,19.16230019,-99.43216379,Xalatlaco,mexico
15102,19.89634578,-99.71804159,Timilpan,mexico
15106,19.29709344,-99.66643139,Toluca,mexico
15112,19.72106142,-99.47843263,Villa del Carbón,mexico
15113,18.9742991,-99.68772949,Villa Guerrero,mexico
15107,18.78090369,-99.63755943,Tonatico,mexico
15110,19.17776775,-100.1219503,Valle de Bravo,mexico
15111,19.38724296,-100.1375637,Villa de Allende,mexico
15117,18.71582018,-99.81281105,Zacualpan,mexico
15119,18.80011739,-99.55408934,Zumpahuacán,mexico
15114,19.44275025,-99.99213425,Villa Victoria,mexico
15115,19.43695106,-99.46759873,Xonacatlán,mexico
15118,19.2153213,-99.79779079,Zinacantepec,mexico
15116,19.06082963,-100.2561103,Temascaltepec,mexico
15123,18.94081843,-100.4064827,Luvianos,mexico
15124,19.61959717,-100.1453305,San José del Rincón,mexico
15039,19.34279689,-98.77906817,Ixtapaluca,mexico
15099,19.47162415,-98.82779219,Texcoco,mexico
15100,19.59686528,-98.93100836,Tezoyuca,mexico
15010,19.98450892,-99.14789893,Apaxco,mexico
15011,19.54564858,-98.96157078,Atenco,mexico
15044,19.73871675,-99.08893024,Nextlalpan,mexico
15050,19.09359393,-98.90408244,Juchitepec,mexico
15053,19.70965013,-99.13354711,Melchor Ocampo,mexico
15057,19.47125315,-99.29260539,Naucalpan de Juárez,mexico
15103,19.20890233,-98.73196968,Tlalmanalco,mexico
15013,19.56480728,-99.27404399,Atizapán de Zaragoza,mexico
15104,19.54274533,-99.17014636,Tlalnepantla de Baz,mexico
15058,19.42257866,-99.02269952,Nezahualcóyotl,mexico
15059,19.72994005,-99.07452405,Nextlalpan,mexico
15108,19.67930512,-99.11964837,Tultepec,mexico
15121,19.65454912,-99.22521039,Cuautitlán Izcalli,mexico
15015,19.03110809,-98.71706467,Amecameca,mexico
15061,19.81231434,-98.71708912,Nopaltepec,mexico
15120,19.80910679,-99.07182056,Zumpango,mexico
15065,19.6560195,-98.73839259,Otumba,mexico
15122,19.27638936,-98.94836052,Valle de Chalco Solidaridad,mexico
15125,19.68183012,-99.05836213,Tonanitla,mexico
15109,19.62620952,-99.14528842,Tultitlán,mexico
15016,19.7630572,-98.72129628,Axapusco,mexico
15017,19.12429094,-98.81635586,Ayapango,mexico
15068,19.02188766,-98.80962345,Tepetlixpa,mexico
15069,19.5598819,-98.85785958,Papalotla,mexico
15020,19.62628998,-99.10239551,Coacalco de Berriozábal,mexico
15022,19.22602957,-98.85889492,Cocotitlán,mexico
15023,19.78998449,-99.22220534,Coyotepec,mexico
15070,19.36104035,-98.94675138,La Paz,mexico
15024,19.70823859,-99.15942399,Cuautitlán,mexico
15025,19.25360145,-98.83169558,Chalco,mexico
15028,19.57303624,-98.88338434,Chiautla,mexico
15075,19.71977108,-98.83219488,San Martín de las Pirámides,mexico
15081,19.70583651,-98.98650785,Tecámac,mexico
15083,19.18893267,-98.8837773,Tenango del Aire,mexico
15029,19.40628546,-98.8776223,Chicoloapan,mexico
15030,19.55627879,-98.8966958,Chiconcuac,mexico
15034,18.96802196,-98.73664961,Ecatzingo,mexico
15084,19.81912074,-98.88106872,Temascalapa,mexico
15089,19.15163715,-98.87015061,Ayapango,mexico
15031,19.41623429,-98.94716723,Chimalhuacán,mexico
15091,19.7622074,-99.16818479,Teoloyucan,mexico
15092,19.68631882,-98.870662,Teotihuacán,mexico
15033,19.57278373,-99.04321174,Ecatepec de Morelos,mexico
15036,19.95241235,-99.02800775,Hueypoxtla,mexico
15093,19.56938248,-98.76547213,Texcoco,mexico
15035,19.82263268,-99.25502814,Huehuetoca,mexico
15094,19.00994035,-98.8412839,Tepetlixpa,mexico
15096,19.90464878,-99.14958511,Tequixquiac,mexico
15037,19.38310082,-99.3395276,Huixquilucan,mexico
15002,19.63377601,-98.91986608,Acolman,mexico
15009,19.12495,-98.71649098,Amecameca,mexico
16108,20.03298177,-102.2640704,Zamora,mexico
16085,19.87259905,-102.2486829,Tangancícuaro,mexico
16008,18.37423788,-103.2358367,Aquila,mexico
16010,18.36406996,-102.2706818,Arteaga,mexico
16096,18.550255,-102.5100321,Tumbiscatío,mexico
16077,18.56725894,-100.7628778,San Lucas,mexico
16038,18.65387091,-101.1050639,Huetamo,mexico
16026,18.76389637,-103.4089379,Chinicuila,mexico
16002,18.77774207,-102.7610872,Aguililla,mexico
16055,18.97109857,-102.1238049,Múgica,mexico
16097,18.93207603,-101.4221165,Turicato,mexico
16013,18.96882776,-101.0363143,Carácuaro,mexico
16089,19.06823452,-102.8583291,Tepalcatepec,mexico
16057,19.09348841,-101.2159329,Nocupétaro,mexico
16059,19.15911561,-101.8636818,Nuevo Urecho,mexico
16009,19.1563123,-101.7066721,Ario,mexico
16081,19.19120378,-100.4068674,Susupuato,mexico
16092,19.05718232,-100.7953751,Tiquicheo de Nicolás Romero,mexico
16046,19.2928217,-100.4601793,Juárez,mexico
16012,19.20387568,-102.5838682,Buenavista,mexico
16099,19.22180179,-100.6179474,Tuzantla,mexico
16111,19.42852654,-101.9090443,Ziracuaretiro,mexico
16058,19.40823659,-102.1957284,Nuevo Parangaricutiro,mexico
16083,19.33114385,-102.3470143,Tancítaro,mexico
16047,19.43333715,-100.5186892,Jungapeo,mexico
16001,19.46583081,-101.3400023,Acuitzio,mexico
16068,19.49528911,-102.4526098,Buenavista,mexico
16090,19.51388791,-101.8506529,Tingambato,mexico
16061,19.57717926,-100.3327655,Ocampo,mexico
16098,19.56833187,-100.4878778,Tuxpan,mexico
16100,19.60995025,-101.5495268,Tzintzuntzan,mexico
16005,19.62922914,-100.2985271,Angangueo,mexico
16032,19.61978801,-101.7252138,Erongarícuaro,mexico
16056,19.64517681,-101.8795512,Nahuatzen,mexico
16073,19.69517547,-101.5386656,Quiroga,mexico
16022,19.66891409,-101.0133079,Charo,mexico
16024,19.73461884,-101.9897389,Cherán,mexico
16075,19.65284042,-102.3953396,Los Reyes,mexico
16072,19.72647699,-100.8467716,Queréndaro,mexico
16095,19.64639736,-102.5936982,Los Reyes,mexico
16034,19.61260339,-100.6778972,Hidalgo,mexico
16088,19.81648565,-101.1575038,Tarímbaro,mexico
16091,19.78673289,-102.5004183,Jacona,mexico
16019,19.75908408,-102.6999617,Cotija,mexico
16110,19.87071447,-100.769286,Zinapécuaro,mexico
16037,19.8919507,-101.4964781,Huaniqueo,mexico
16027,19.8969503,-101.3621913,Chucándiro,mexico
16018,19.91627962,-101.2214031,Copándaro,mexico
16044,19.92683113,-101.7043921,Jiménez,mexico
16070,19.91071886,-101.9920137,Purépero,mexico
16084,19.89024686,-102.4536454,Tangamandapio,mexico
16054,19.98983113,-101.4429956,Morelos,mexico
16020,19.98059264,-101.1118238,Cuitzeo,mexico
16078,20.03925119,-101.0388857,Santa Ana Maya,mexico
16045,19.9774978,-102.7534091,Jiquilpan,mexico
16094,20.00591862,-102.0608773,Tlazazalca,mexico
16063,20.00174484,-101.7816513,Panindícuaro,mexico
16023,20.04402637,-102.4467065,Chavinda,mexico
16074,20.1119487,-102.8792274,Cojumatlán de Régules,mexico
16004,20.13890612,-101.7277624,Angamacutiro,mexico
16042,20.15136247,-102.4057192,Ixtlán,mexico
16028,20.12889306,-102.0780297,Churintzio,mexico
16031,20.14734218,-100.2893416,Epitacio Huerta,mexico
16109,20.18248422,-102.0115465,Zináparo,mexico
16030,20.15555787,-102.2434175,Ecuandureo,mexico
16071,20.11571026,-101.5280324,Puruándiro,mexico
16060,20.25067632,-101.9597534,Numarán,mexico
16105,20.26622194,-102.4698262,Vista Hermosa,mexico
16086,20.25924502,-102.3417835,Tanhuato,mexico
16069,20.30558291,-102.0723113,La Piedad,mexico
16079,19.38121386,-101.6880828,Salvador Escalante,mexico
16052,18.08853957,-102.375113,Lázaro Cárdenas,mexico
16014,18.74280927,-103.6153802,Coahuayana,mexico
16029,18.689244,-101.6162319,Churumuco,mexico
16015,18.679653,-103.0859668,Coalcomán de Vázquez Pallares,mexico
16035,18.84195916,-101.9211609,La Huacana,mexico
16006,18.93817311,-102.4233222,Apatzingán,mexico
16064,19.0620596,-102.212291,Parácuaro,mexico
16033,19.15881701,-102.0071373,Gabriel Zamora,mexico
16087,19.32930957,-101.8951056,Taretan,mexico
16082,19.25483538,-101.4520159,Tacámbaro,mexico
16040,19.76602206,-100.9421581,Indaparapeo,mexico
16025,19.81335263,-102.1011676,Chilchota,mexico
16049,19.34246827,-101.1702182,Madero,mexico
16112,19.43822531,-100.3379489,Zitácuaro,mexico
16039,19.52154211,-101.4570616,Huiramba,mexico
16066,19.49449656,-101.5990154,Pátzcuaro,mexico
16048,19.5779989,-101.4111949,Lagunillas,mexico
16101,19.43162048,-100.914012,Tzitzio,mexico
16007,19.66198182,-100.3954263,Aporo,mexico
16065,19.65412656,-102.071052,Paracho,mexico
16041,19.71680013,-100.4679996,Irimbo,mexico
16021,19.69241839,-102.2279705,Charapan,mexico
16080,19.74617683,-100.3423317,Senguio,mexico
16053,19.66659348,-101.2791066,Morelia,mexico
16093,19.77988676,-100.2065826,Tlalpujahua,mexico
16016,19.79529388,-101.6272501,Coeneo,mexico
16003,19.87353689,-101.0217579,Álvaro Obregón,mexico
16107,19.82413732,-101.8278668,Zacapu,mexico
16043,19.93494144,-102.3160019,Jacona,mexico
16050,19.88943861,-100.4289524,Maravatío,mexico
16036,19.99613035,-101.2777668,Huandacareo,mexico
16017,19.95930782,-100.2075883,Contepec,mexico
16104,19.99376164,-102.586401,Villamar,mexico
16051,20.04482342,-102.9678339,Marcos Castellanos,mexico
16076,20.05514052,-102.7662973,Sahuayo,mexico
16067,20.10383811,-101.8956067,Angamacutiro,mexico
16103,20.14306192,-102.6662002,Venustiano Carranza,mexico
16062,20.14515743,-102.5257373,Pajacuarán,mexico
16011,20.23754319,-102.5897953,Briseñas,mexico
16113,20.25691726,-101.5669324,José Sixto Verduzco,mexico
16106,20.2992678,-102.2195139,Yurécuaro,mexico
16102,19.44363709,-102.1056451,Uruapan,mexico
1,10.08727363,-84.22894479,Cantón Poás,costarica
2,10.22768878,-84.40827792,Cantón Zarcero,costarica
3,9.980811958,-84.40387793,Cantón Atenas,costarica
4,10.30506264,-84.23938609,Cantón Río Cuarto,costarica
5,10.69703703,-84.84430266,Cantón Guatuso,costarica
