Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23
mexico,28035,0.56,0.56,0.62,1.91,1.94,18.15,18.75,0.0005,0.082833333,0.0825,0.000666667,0.000666667,0.082166667,0.083,0.000666667
mexico,28037,0.49,0.55,0.61,0.93,0.99,22.7,23.53,0.008,0.037166667,0.055833333,0.066,0.008333333,0.037166667,0.055333333,0.066
mexico,28038,0.8,0.76,0.69,4.39,4.38,22.64,23.34,0.013166667,0.025666667,0.051333333,0.076333333,0.013,0.026166667,0.050666667,0.077
mexico,28039,0.47,0.52,0.47,0.66,0.69,12.96,13.11,0.023666667,0.032666667,0.051833333,0.058333333,0.024,0.032333333,0.051833333,0.058666667
mexico,28040,0.65,0.62,0.68,1.45,1.39,10.99,11.85,0.015166667,0.0295,0.050333333,0.0715,0.015333333,0.029666667,0.0505,0.071333333
mexico,28041,0.81,0.78,0.86,4.39,4.37,34.97,37.91,0.034,0.023,0.047166667,0.062666667,0.0335,0.023,0.047333333,0.063
mexico,28042,0.49,0.42,0.38,0.9,0.86,15.7,16.17,0.007833333,0.080666667,0.032166667,0.046166667,0.008166667,0.080333333,0.032333333,0.046
mexico,28043,0.61,0.71,0.63,1.51,1.55,29.42,31.95,0.010833333,0.0305,0.090333333,0.035166667,0.010333333,0.030166667,0.090333333,0.035333333
mexico,20002,0.44,0.49,0.44,0.24,0.23,12.94,13.94,0.0005,0.001333333,0.001,0.163833333,0.001,0.0015,0.001333333,0.163333333
mexico,20005,0.57,0.52,0.47,1.74,1.74,10.63,10.23,0.000833333,0.041666667,0.0825,0.0415,0.001333333,0.041666667,0.0825,0.041666667
mexico,20006,0.61,0.5,0.45,1.32,1.38,11.35,10.66,0.015666667,0.044,0.0445,0.062166667,0.015333333,0.044333333,0.044666667,0.0625
mexico,20010,0.63,0.68,0.75,0.85,0.84,23.1,24.19,0.012166667,0.041,0.0375,0.076,0.0125,0.041166667,0.037166667,0.076
mexico,20013,0.56,0.47,0.51,0.66,0.67,8.98,9.86,0.017833333,0.035,0.044,0.069333333,0.017666667,0.035,0.0445,0.069333333
mexico,20014,0.66,0.57,0.62,1.89,1.92,14.73,15.46,0.000833333,0.041833333,0.000666667,0.1235,0.001166667,0.041333333,0.0005,0.123333333
mexico,20021,0.51,0.51,0.56,0.95,0.95,8.72,8.63,0.041,0.021833333,0.042166667,0.0615,0.041166667,0.0215,0.042166667,0.061833333
mexico,20023,0.57,0.47,0.52,1.96,1.95,6.48,5.83,0.003666667,0.010833333,0.102666667,0.049333333,0.0035,0.010666667,0.102833333,0.049166667
mexico,20025,0.44,0.48,0.43,0.24,0.24,10.78,10.53,0.0225,0.042166667,0.0405,0.061333333,0.022333333,0.042,0.0405,0.061666667
mexico,20026,0.45,0.56,0.61,0,0,14.08,13.39,0.021333333,0.036166667,0.060166667,0.048833333,0.021333333,0.036166667,0.060166667,0.049166667
mexico,20028,0.41,0.56,0.5,0.66,0.68,15.63,14.79,0.019833333,0.032,0.0455,0.069,0.020666667,0.031833333,0.045333333,0.0685
mexico,20030,0.79,0.54,0.59,1.04,1.08,15.67,16.22,0.022166667,0.028833333,0.054333333,0.061666667,0.021833333,0.028833333,0.0545,0.061166667
mexico,20039,0.63,0.63,0.57,2.65,2.72,10.27,10.99,0.008833333,0.0445,0.0725,0.040666667,0.008833333,0.044333333,0.072833333,0.0405
mexico,20041,0.36,0.42,0.46,1.46,1.45,8.07,8.75,0.0385,0.023333333,0.0415,0.063833333,0.039,0.023166667,0.041,0.063333333
mexico,20042,0.49,0.59,0.65,1.19,1.19,17.66,17.97,0.035666667,0.055333333,0.030166667,0.045333333,0.035833333,0.055333333,0.030833333,0.045
mexico,20043,0.61,0.57,0.51,3.38,3.39,17.54,17.85,0.006833333,0.035833333,0.064666667,0.059166667,0.007333333,0.0365,0.064,0.059
mexico,20044,0.5,0.6,0.54,1.88,1.95,17.46,17.89,0.016,0.036,0.072166667,0.042666667,0.015666667,0.036,0.072166667,0.042333333
mexico,20045,0.71,0.53,0.58,1.09,1.08,11.77,11.77,0.0115,0.037166667,0.0555,0.062666667,0.011166667,0.037333333,0.055166667,0.0625
mexico,20052,0.6,0.5,0.55,0.31,0.32,9.81,9.84,0.023666667,0.029666667,0.041666667,0.071666667,0.0235,0.029833333,0.041666667,0.071833333
mexico,20057,0.56,0.56,0.62,1.88,1.91,19.96,21.22,0.0255,0.025166667,0.069333333,0.0465,0.025333333,0.0255,0.069333333,0.0465
mexico,20059,0.44,0.55,0.61,1.19,1.22,16.28,15.81,0.010666667,0.0275,0.066666667,0.061833333,0.010166667,0.028,0.0665,0.062166667
mexico,20063,0.75,0.48,0.52,0.51,0.55,10.57,11.18,0.015166667,0.037,0.048166667,0.0665,0.014666667,0.037333333,0.048,0.0665
mexico,20067,0.83,0.77,0.69,4.89,4.88,27.9,28.62,0.019833333,0.021666667,0.0415,0.083666667,0.0195,0.022166667,0.0415,0.0835
mexico,20068,0.54,0.59,0.65,0.87,0.81,22.41,23.42,0.0165,0.041166667,0.048833333,0.060333333,0.0165,0.040833333,0.048166667,0.061
mexico,20073,0.52,0.53,0.47,0.71,0.69,16.28,16.75,0.012666667,0.034166667,0.0455,0.074666667,0.012333333,0.034166667,0.045666667,0.074666667
mexico,20079,0.71,0.65,0.59,2.97,2.92,26.84,28.34,0.001,0.0825,0.082666667,0.0005,0.000833333,0.0825,0.082166667,0.001166667
mexico,20083,0.65,0.43,0.47,1.21,1.2,7.43,7.55,0.003833333,0.026,0.067333333,0.0695,0.004,0.026,0.067333333,0.069333333
mexico,20084,0.77,0.61,0.67,0.85,0.79,13.56,14.68,0.017666667,0.027,0.035,0.087,0.017666667,0.027666667,0.034833333,0.086833333
mexico,20087,0.46,0.55,0.6,2.05,2.04,14.69,15.68,0.000666667,0.0005,0.000833333,0.1645,0.001,0.001166667,0.000666667,0.163833333
mexico,20090,0.51,0.55,0.61,0.25,0.25,14.04,14.2,0.0125,0.047166667,0.047833333,0.059333333,0.012333333,0.047166667,0.047833333,0.059333333
mexico,20091,0.86,0.71,0.79,1.47,1.5,24.84,25.41,0.000666667,0.082666667,0.082333333,0.001166667,0.001166667,0.082333333,0.082166667,0.001166667
mexico,20102,0.62,0.38,0.42,1.1,1.1,14.6,15.73,0.039833333,0.027666667,0.040833333,0.058333333,0.039333333,0.027333333,0.040833333,0.059
mexico,20103,0.43,0.44,0.4,0.85,0.82,16.35,15.94,0.0075,0.046,0.068,0.045666667,0.006666667,0.046166667,0.068,0.045833333
mexico,20107,0.65,0.48,0.53,1.69,1.68,6.39,6.9,0.028166667,0.001,0.082333333,0.055333333,0.027666667,0.000833333,0.082333333,0.055666667
mexico,20115,0.75,0.68,0.61,2.23,2.2,23.08,25.33,0.001333333,0.0255,0.088333333,0.051166667,0.000833333,0.026,0.0885,0.051333333
mexico,20143,0.5,0.51,0.56,1.37,1.39,8.23,7.94,0.019166667,0.065166667,0.041166667,0.041333333,0.0195,0.064833333,0.0415,0.041166667
mexico,20145,0.65,0.67,0.73,1.11,1.17,15.94,17,0.014166667,0.0485,0.043666667,0.060166667,0.014166667,0.048333333,0.043666667,0.060333333
mexico,20157,0.81,0.68,0.75,2.12,2.11,21.42,22.41,0.0005,0.1095,0.001166667,0.0555,0.001333333,0.109333333,0.0005,0.055333333
mexico,20166,0.49,0.54,0.6,1.1,1.1,7.28,7.69,0.010833333,0.057166667,0.054166667,0.044166667,0.010833333,0.057333333,0.054166667,0.044166667
mexico,20174,0.68,0.58,0.63,1.79,1.81,9.64,9.66,0.016666667,0.031833333,0.0465,0.072166667,0.016166667,0.031333333,0.047,0.071833333
mexico,20177,0.43,0.52,0.57,0.5,0.51,15.7,16.78,0.009666667,0.036666667,0.032,0.0885,0.0105,0.036333333,0.032166667,0.087833333
mexico,20178,0.72,0.49,0.54,1.27,1.26,16.01,17.12,0.022833333,0.032333333,0.047333333,0.064333333,0.022833333,0.0325,0.046833333,0.0645
mexico,20184,0.61,0.7,0.77,3.43,3.41,28.66,28.99,0.011333333,0.0455,0.0545,0.0555,0.011333333,0.045,0.054833333,0.055833333
mexico,20185,0.54,0.45,0.41,0.17,0.17,14.62,14.78,0.0105,0.044,0.056166667,0.056166667,0.010666667,0.043666667,0.056333333,0.055833333
mexico,12001,0.66,0.72,0.79,4.76,4.75,33.05,33.28,0.001333333,0.163333333,0.000833333,0.001166667,0.001,0.164166667,0.0005,0.000833333
mexico,12003,0.37,0.37,0.33,0,0,9.53,9.35,0.016,0.029833333,0.040666667,0.080333333,0.016666667,0.029333333,0.040666667,0.079833333
mexico,12005,0.41,0.41,0.37,0,0,10.98,11.57,0.043166667,0.011833333,0.043,0.068833333,0.043166667,0.011666667,0.043166667,0.069
mexico,12007,0.54,0.49,0.54,0.64,0.68,17.2,17.44,0.012833333,0.0325,0.049833333,0.071,0.012333333,0.032666667,0.050166667,0.071166667
mexico,12011,0.51,0.52,0.57,1.34,1.32,16.46,16.25,0.0145,0.053833333,0.038833333,0.059666667,0.014833333,0.053,0.039,0.060166667
mexico,12012,0.29,0.51,0.46,0.62,0.63,16.07,14.92,0.011166667,0.045333333,0.0475,0.062833333,0.0115,0.046,0.047,0.062166667
mexico,12013,0.44,0.43,0.39,0,0,20.01,20.09,0.018833333,0.026833333,0.048,0.072666667,0.019166667,0.027166667,0.048,0.072166667
mexico,12014,0.57,0.55,0.5,0.97,1,21.73,22.3,0.0155,0.036166667,0.046833333,0.068333333,0.0155,0.036333333,0.047,0.068
mexico,20207,0.35,0.42,0.46,0,0,3.15,3.36,0.0125,0.039666667,0.058333333,0.056333333,0.012833333,0.039,0.058333333,0.0565
mexico,12017,0.48,0.6,0.66,0.59,0.56,14.8,15.23,0.0105,0.039166667,0.05,0.067333333,0.010166667,0.039666667,0.049833333,0.067
mexico,12018,0.44,0.39,0.43,1.53,1.56,8.81,8.21,0.021166667,0.062166667,0.062,0.0215,0.021666667,0.061833333,0.062,0.0215
mexico,12021,0.47,0.63,0.57,1.6,1.58,18.14,19.58,0.001166667,0.027833333,0.109666667,0.028,0.001,0.028,0.11,0.027666667
mexico,12022,0.38,0.65,0.59,0.84,0.89,20,20.64,0.0175,0.035333333,0.038833333,0.074666667,0.017666667,0.035166667,0.039,0.074666667
mexico,12023,0.42,0.45,0.5,0.34,0.33,10.76,10.57,0.042666667,0.027833333,0.045166667,0.050833333,0.042833333,0.027666667,0.0455,0.050833333
mexico,12025,0.36,0.39,0.43,0,0,9.75,10.65,0.001333333,0.030833333,0.078,0.056333333,0.0005,0.030666667,0.078666667,0.056666667
mexico,12027,0.36,0.45,0.4,0,0,14.83,15.71,0.0545,0.019833333,0.027833333,0.064666667,0.054833333,0.019333333,0.027666667,0.064666667
mexico,12028,0.27,0.57,0.62,1.38,1.43,13.71,14.85,0.0195,0.035333333,0.0385,0.0735,0.019833333,0.035,0.038166667,0.073666667
mexico,12029,0.7,0.69,0.76,4.12,4.12,21.39,20.91,0.0205,0.034666667,0.047333333,0.064333333,0.020666667,0.0345,0.0475,0.064166667
mexico,12030,0.5,0.41,0.46,0.95,0.96,7.05,7.65,0.011166667,0.034833333,0.063,0.057666667,0.010833333,0.035333333,0.062666667,0.057833333
mexico,12033,0.45,0.49,0.54,0.14,0.16,18.78,17.23,0.013666667,0.076333333,0.038666667,0.0385,0.013333333,0.075833333,0.038833333,0.039
mexico,12034,0.49,0.49,0.54,2.33,2.32,12.61,13.65,0.012166667,0.054166667,0.043,0.056666667,0.012166667,0.054666667,0.042666667,0.057166667
mexico,20227,0.67,0.69,0.62,1.13,1.1,25.37,26.29,0.026833333,0.027,0.0265,0.0865,0.027,0.0265,0.026333333,0.0865
mexico,12038,0.61,0.69,0.76,4.03,3.99,27.58,27.9,0.018666667,0.030833333,0.052666667,0.064333333,0.018666667,0.031,0.052333333,0.0645
mexico,12039,0.48,0.33,0.36,1.44,1.43,10.07,9.35,0.006166667,0.021666667,0.0805,0.058166667,0.006833333,0.021166667,0.080666667,0.058166667
mexico,20232,0.33,0.33,0.36,0,0,10.44,9.53,0.027,0.027166667,0.037666667,0.075,0.026666667,0.0275,0.037666667,0.074833333
mexico,12042,0.21,0.37,0.33,0.95,0.92,7.28,6.86,0.0115,0.037333333,0.0385,0.079166667,0.012166667,0.037833333,0.0385,0.0785
mexico,12044,0.46,0.48,0.43,0.51,0.54,12.79,11.75,0.014666667,0.037,0.032666667,0.082166667,0.014833333,0.037166667,0.032833333,0.082
mexico,12045,0.33,0.41,0.37,1.55,1.56,6.91,6.47,0.164166667,0.000666667,0.0005,0.001,0.164,0.001,0.001333333,0.000666667
mexico,12046,0.46,0.59,0.65,1.41,1.38,18.4,19.47,0.001166667,0.0375,0.073,0.055,0.001166667,0.037166667,0.073166667,0.055333333
mexico,12048,0.49,0.55,0.6,1.45,1.48,14.11,14.07,0.020333333,0.029333333,0.048833333,0.068,0.02,0.029166667,0.049333333,0.068166667
mexico,12049,0.48,0.43,0.38,1.64,1.64,13.91,13.31,0.018833333,0.031166667,0.043166667,0.073333333,0.019166667,0.031166667,0.043,0.073166667
mexico,12050,0.6,0.6,0.54,1.75,1.82,12.37,12.39,0.014166667,0.037666667,0.049,0.065833333,0.014,0.037333333,0.049166667,0.066166667
mexico,12052,0.32,0.42,0.46,0,0,8.16,8.56,0.011666667,0.023166667,0.0445,0.0875,0.011666667,0.022666667,0.044333333,0.087833333
mexico,12053,0.42,0.53,0.59,0.63,0.62,12.57,13.34,0.0375,0.026666667,0.045,0.057333333,0.037833333,0.027333333,0.045,0.056666667
mexico,12055,0.58,0.63,0.7,3.77,3.77,25.61,27.09,0.016333333,0.040333333,0.0555,0.055333333,0.015833333,0.040333333,0.055333333,0.055
mexico,12057,0.48,0.63,0.69,2.08,2.07,19.65,19.03,0.000833333,0.092333333,0.046833333,0.026333333,0.0015,0.092333333,0.046833333,0.026166667
mexico,12058,0.48,0.49,0.44,0.87,0.89,9.71,9.95,0.014666667,0.055333333,0.014,0.082833333,0.014166667,0.055333333,0.014333333,0.082666667
mexico,12059,0.48,0.55,0.61,0.65,0.65,13.75,14.51,0.035666667,0.0305,0.041333333,0.059333333,0.035666667,0.031,0.041333333,0.058833333
mexico,12061,0.54,0.52,0.58,1.13,1.16,10.31,9.58,0.026666667,0.020333333,0.0795,0.04,0.027166667,0.020166667,0.079333333,0.039833333
mexico,12062,0.17,0.48,0.53,0,0,11.02,11.8,0.014833333,0.043166667,0.060333333,0.048333333,0.015166667,0.043,0.059833333,0.048666667
mexico,12064,0.47,0.55,0.61,0.16,0.14,14,14.1,0.017833333,0.027333333,0.035166667,0.0865,0.017666667,0.0275,0.035,0.087
mexico,12066,0.46,0.56,0.62,1.43,1.39,15.87,16.08,0.033666667,0.099,0.001,0.033166667,0.033666667,0.098833333,0.001,0.033333333
mexico,12067,0.53,0.41,0.45,0.21,0.22,12.74,13.53,0.019333333,0.026833333,0.055833333,0.064666667,0.019333333,0.026333333,0.056333333,0.0645
mexico,12068,0.39,0.65,0.72,1.44,1.4,29.83,31.35,0.019166667,0.0375,0.060333333,0.0495,0.019,0.0375,0.0605,0.049833333
mexico,12075,0.49,0.56,0.61,1.42,1.41,15.14,15.57,0.015333333,0.031666667,0.043166667,0.0765,0.015333333,0.032,0.042833333,0.076166667
mexico,20278,0.38,0.51,0.56,1.2,1.18,7.65,7.8,0.040333333,0.028833333,0.036666667,0.060833333,0.039833333,0.029333333,0.036666667,0.060833333
mexico,20293,0.84,0.73,0.81,1.91,1.88,23.62,22.1,0.015,0.0275,0.0585,0.0655,0.014333333,0.027833333,0.058666667,0.065833333
mexico,20294,0.63,0.46,0.51,1.15,1.16,4.39,4.68,0.019333333,0.032166667,0.048166667,0.067166667,0.018833333,0.032166667,0.048666667,0.067333333
mexico,20295,0.59,0.59,0.65,1.44,1.44,14.48,15.32,0.001,0.041333333,0.123333333,0.001333333,0.000666667,0.041666667,0.123333333,0.000833333
mexico,20298,0.46,0.33,0.36,2.36,2.36,5.2,5.25,0.0235,0.030666667,0.049,0.063666667,0.023666667,0.030666667,0.0485,0.063833333
mexico,20300,0.4,0.47,0.51,0,0,12.26,12.53,0.008166667,0.032166667,0.041333333,0.085,0.007833333,0.032,0.041333333,0.085833333
mexico,20305,0.77,0.58,0.52,0,0,10.49,9.97,0.0055,0.0365,0.042333333,0.082166667,0.005666667,0.036833333,0.042166667,0.0815
mexico,20309,0.29,0.44,0.49,0.14,0.14,13.62,14.84,0.024166667,0.024666667,0.040666667,0.077,0.024,0.024333333,0.040666667,0.077666667
mexico,20318,0.55,0.78,0.86,2.96,2.92,25.08,24.55,0.014833333,0.028833333,0.048666667,0.074333333,0.015,0.028666667,0.048,0.074833333
mexico,20324,0.48,0.61,0.68,2.69,2.69,20.35,22.3,0.032833333,0.0165,0.047666667,0.069666667,0.033333333,0.0165,0.047166667,0.069833333
mexico,20327,0.46,0.45,0.4,1.2,1.23,11.6,12.37,0.0005,0.055166667,0.0015,0.109333333,0.001333333,0.055,0.000833333,0.109666667
mexico,20334,0.38,0.63,0.69,0.93,0.92,18.19,19.11,0.001,0.055166667,0.0005,0.109666667,0.0015,0.055166667,0.001333333,0.109
mexico,20338,0.75,0.61,0.67,1.09,1.14,15.1,14.29,0.01,0.042166667,0.054833333,0.059,0.010666667,0.042666667,0.054666667,0.058833333
mexico,20339,0.58,0.48,0.43,0.77,0.74,8.61,8.44,0.000833333,0.001,0.1095,0.055333333,0.001,0.001166667,0.109,0.055666667
mexico,20342,0.61,0.71,0.64,1.7,1.68,22.32,24.51,0.001333333,0.0305,0.119166667,0.015666667,0.000833333,0.0305,0.1195,0.015833333
mexico,20350,0.87,0.8,0.72,2.34,2.34,29.8,30.22,0.016166667,0.035833333,0.046666667,0.068166667,0.016333333,0.0355,0.046666667,0.068166667
mexico,20360,0.38,0.43,0.48,0,0,8.97,9.85,0.018333333,0.032166667,0.049166667,0.067166667,0.018833333,0.031833333,0.049333333,0.067
mexico,20364,0.36,0.58,0.52,0.96,0.91,13.05,13.91,0.000833333,0.033166667,0.040833333,0.091333333,0.000666667,0.033833333,0.040833333,0.0915
mexico,20369,0.51,0.44,0.39,1.09,1.09,9.63,10.1,0.010833333,0.0235,0.085833333,0.046333333,0.010833333,0.023666667,0.085666667,0.0465
mexico,20375,0.75,0.62,0.68,1.72,1.73,15.89,14.76,0.001,0.0695,0.044,0.052333333,0.001,0.0695,0.043666667,0.052333333
mexico,20378,0.44,0.42,0.38,0,0,12.1,13.26,0.001333333,0.118833333,0.046166667,0.000666667,0.001166667,0.119166667,0.046,0
mexico,20385,0.72,0.67,0.74,3.9,3.87,25.22,25.82,0.0125,0.0245,0.047333333,0.082333333,0.012333333,0.024333333,0.047833333,0.082166667
mexico,4002,0.76,0.83,0.91,3.86,3.84,25.19,26.33,0.0385,0.001,0.064,0.0635,0.038666667,0.001,0.063666667,0.063333333
mexico,20387,0.47,0.47,0.52,0,0,15.93,15.29,0.001,0.021666667,0.066,0.078166667,0.0005,0.021166667,0.066333333,0.078833333
mexico,4004,0.52,0.64,0.58,2.27,2.26,23.59,25.62,0.017333333,0.017166667,0.017333333,0.115,0.017166667,0.017,0.017333333,0.115
mexico,4005,0.64,0.61,0.67,1.92,1.9,22.11,23.39,0.012666667,0.043666667,0.046666667,0.064,0.012333333,0.043666667,0.0465,0.064166667
mexico,4006,0.46,0.62,0.68,1.1,1.14,16.56,16.2,0.006833333,0.041,0.062833333,0.055666667,0.007166667,0.0415,0.062666667,0.055833333
mexico,4007,0.54,0.66,0.73,1.32,1.25,26.76,29.09,0.014833333,0.041,0.048,0.062833333,0.015,0.0415,0.048,0.0625
mexico,4008,0.58,0.5,0.55,1.48,1.45,9.54,10.46,0.021166667,0.0315,0.047,0.067,0.020833333,0.031833333,0.047,0.067333333
mexico,4009,0.51,0.61,0.67,2.45,2.48,26.59,27.24,0.003666667,0.056,0.048,0.058833333,0.003666667,0.0565,0.048,0.058833333
mexico,4010,0.34,0.52,0.47,1.49,1.53,10.76,11.71,0.011666667,0.04,0.0555,0.059166667,0.012166667,0.040166667,0.056,0.0585
mexico,4011,0.43,0.57,0.51,1.34,1.35,15.24,14.87,0.0255,0.026833333,0.040833333,0.073,0.025666667,0.027,0.041166667,0.072833333
mexico,20397,0.63,0.63,0.56,1.4,1.4,29.2,30.57,0.001333333,0.045833333,0.082666667,0.036833333,0.000666667,0.046166667,0.082333333,0.037333333
mexico,20398,0.37,0.48,0.43,1.1,1.09,5.06,4.57,0.000666667,0.164333333,0.0005,0.000833333,0.001,0.163166667,0.001166667,0.0015
mexico,20399,0.67,0.63,0.56,1.73,1.71,8.6,9.17,0.005666667,0.0285,0.063,0.069833333,0.005666667,0.028666667,0.063166667,0.0695
mexico,20401,0.46,0.81,0.89,2.73,2.7,33.99,36.3,0.0265,0.029,0.056333333,0.055,0.025666667,0.028833333,0.056666667,0.055333333
mexico,20403,0.6,0.64,0.7,1.77,1.76,17.33,17.3,0.0105,0.054,0.048833333,0.053666667,0.0105,0.053333333,0.048833333,0.053666667
mexico,20407,0.23,0.4,0.44,0,0,7.45,7.57,0.024666667,0.028666667,0.049,0.064833333,0.024833333,0.028666667,0.048333333,0.064833333
mexico,20409,0.83,0.66,0.59,2.1,2.1,21.16,21.97,0.016833333,0.033166667,0.048666667,0.067666667,0.017,0.033333333,0.048666667,0.067833333
mexico,20413,0.59,0.84,0.76,3.74,3.75,32.3,31.6,0.026,0.036,0.051,0.0535,0.026166667,0.0355,0.051,0.054166667
mexico,20415,0.34,0.41,0.45,0.42,0.45,12.5,12.8,0.037,0.026166667,0.0435,0.060333333,0.037,0.026333333,0.043333333,0.060333333
mexico,20417,0.38,0.42,0.47,0.55,0.54,15.36,13.91,0.004166667,0.044,0.088666667,0.029833333,0.0045,0.043333333,0.088666667,0.03
mexico,20418,0.56,0.5,0.55,0.24,0.24,9.43,10,0.016,0.038666667,0.044833333,0.067166667,0.016166667,0.038666667,0.0445,0.067666667
mexico,20421,0.6,0.55,0.49,0,0,14.38,14.24,0.007833333,0.024166667,0.027333333,0.107333333,0.007666667,0.0245,0.027166667,0.107333333
mexico,20427,0.51,0.55,0.6,0.85,0.85,15.77,15.21,0.014666667,0.036833333,0.049333333,0.066,0.014833333,0.037,0.048833333,0.065666667
mexico,20439,0.29,0.48,0.53,2.29,2.27,10.77,11.31,0.008666667,0.048166667,0.0475,0.0625,0.007833333,0.048166667,0.047833333,0.062833333
mexico,20441,0.35,0.46,0.5,0.12,0.13,9.51,9.27,0.026833333,0.039666667,0.0555,0.044666667,0.027,0.04,0.054833333,0.044666667
mexico,20447,0.33,0.49,0.54,0,0,13.71,12.46,0.000833333,0.0825,0.000833333,0.082333333,0.001,0.082166667,0.001,0.082333333
mexico,20459,0.39,0.6,0.66,0.7,0.73,13.35,13.71,0.002166667,0.014333333,0.061833333,0.087833333,0.003,0.0145,0.061333333,0.0875
mexico,20462,0.55,0.66,0.72,1.09,1.09,15.91,15.57,0.014333333,0.063333333,0.048666667,0.0405,0.014166667,0.063666667,0.048166667,0.040666667
mexico,20467,0.45,0.6,0.66,0.84,0.82,12.6,13.05,0.021666667,0.029,0.045333333,0.070833333,0.021666667,0.0295,0.045,0.070833333
mexico,20469,0.36,0.55,0.61,0.43,0.45,16.46,17.36,0.007833333,0.050666667,0.0775,0.030666667,0.008333333,0.050666667,0.077166667,0.030833333
mexico,20475,0.37,0.48,0.53,1.41,1.4,7.63,8.34,0.005,0.045,0.075833333,0.040833333,0.005333333,0.045166667,0.075333333,0.040666667
mexico,20482,0.5,0.62,0.69,2.36,2.34,27.34,29.56,0.0155,0.041,0.046333333,0.063833333,0.015666667,0.040833333,0.046333333,0.063833333
mexico,20483,0.56,0.5,0.55,1.27,1.28,14.85,15.58,0.000833333,0.004,0.018333333,0.143333333,0.001,0.004166667,0.018333333,0.143666667
mexico,20499,0.6,0.5,0.55,0,0,11.63,12.14,0.028666667,0.041666667,0.0395,0.0565,0.028,0.041666667,0.039833333,0.057
mexico,20505,0.58,0.48,0.43,0.35,0.34,11.09,12.13,0.017833333,0.032333333,0.046166667,0.070166667,0.018333333,0.031666667,0.046,0.0705
mexico,20515,0.61,0.6,0.54,2.15,2.12,19.75,20.76,0.019666667,0.031833333,0.048333333,0.066666667,0.019333333,0.032166667,0.048,0.067166667
mexico,20519,0.49,0.59,0.65,0.96,0.96,19.46,20.09,0.010666667,0.051166667,0.053333333,0.051666667,0.01,0.051166667,0.053333333,0.052
mexico,20520,0.4,0.61,0.55,1.06,1.03,7.81,8.44,0.109333333,0.000833333,0.001333333,0.055333333,0.109,0.000666667,0.001,0.055833333
mexico,20525,0.45,0.35,0.38,1.82,1.83,12.82,13.57,0.009833333,0.032,0.063833333,0.060833333,0.010333333,0.032833333,0.063833333,0.060166667
mexico,20531,0.42,0.61,0.55,0,0,10.27,9.67,0.0225,0.033,0.046666667,0.064333333,0.023166667,0.0325,0.046833333,0.064333333
mexico,20545,0.63,0.49,0.44,1.29,1.27,8.21,8.35,0.0095,0.022833333,0.0585,0.076333333,0.009,0.022166667,0.058666667,0.0765
mexico,20546,0.43,0.48,0.43,1.66,1.64,8.82,9.07,0.000833333,0.064,0.064666667,0.037166667,0.001666667,0.064166667,0.063833333,0.037
mexico,20549,0.39,0.49,0.54,0,0,14.59,14.84,0.005,0.018,0.038666667,0.105166667,0.005,0.0175,0.038166667,0.106
mexico,20551,0.58,0.65,0.72,2.04,2,18.6,18.87,0.0055,0.082166667,0.059,0.02,0.005833333,0.0825,0.0585,0.019666667
mexico,20553,0.61,0.64,0.7,2.01,2,21.56,22.88,0.017166667,0.014,0.087833333,0.0475,0.017666667,0.014166667,0.087666667,0.047166667
mexico,20557,0.66,0.56,0.61,0.74,0.74,4.82,5.14,0.019166667,0.000833333,0.109666667,0.036833333,0.019166667,0.001,0.109166667,0.0375
mexico,20559,0.44,0.56,0.62,1.85,1.85,18.78,20.37,0.014666667,0.028166667,0.058333333,0.065666667,0.014666667,0.027666667,0.059,0.065666667
mexico,20565,0.53,0.56,0.5,1.74,1.8,13.99,13.74,0.001,0.104166667,0.038166667,0.022666667,0.0015,0.104666667,0.038,0.023166667
mexico,20570,0.54,0.57,0.62,1.09,1.12,13.32,13.59,0.013,0.051666667,0.039166667,0.062666667,0.013333333,0.052,0.039,0.062166667
mexico,21194,0.46,0.6,0.66,1.08,1.11,22.08,22.61,0.001166667,0.0825,0.055166667,0.027666667,0.000333333,0.0825,0.055333333,0.028333333
mexico,13005,0.5,0.5,0.55,2.07,2.05,10.02,10.22,0.015166667,0.034333333,0.0545,0.0625,0.015666667,0.0345,0.053833333,0.062666667
mexico,21199,0.26,0.4,0.45,0.99,1.02,7.75,8.3,0.011166667,0.03,0.059333333,0.0665,0.011166667,0.029833333,0.059333333,0.066166667
mexico,21205,0.4,0.48,0.53,0.5,0.54,15.8,14.34,0.019666667,0.030166667,0.0485,0.068333333,0.0195,0.030166667,0.048333333,0.068666667
mexico,21206,0.34,0.43,0.47,0.57,0.55,7.35,7.58,0.013333333,0.039,0.0505,0.063666667,0.013666667,0.038333333,0.050833333,0.063666667
mexico,21207,0.44,0.58,0.64,2.15,2.13,20.7,22.6,0.001,0.082,0.082666667,0.001166667,0.000833333,0.082166667,0.082333333,0.001166667
mexico,21208,0.51,0.64,0.7,2.76,2.77,26.01,24.54,0.014333333,0.029333333,0.048,0.075,0.0145,0.029666667,0.048166667,0.0745
mexico,13019,0.5,0.36,0.39,1.54,1.55,5.91,5.6,0.042,0.001333333,0.000666667,0.123,0.041666667,0.001666667,0.001,0.122666667
